,token,commit,positive
26768,garbaged,1,0.0
26769,garbaged),1,0.0
26770,gard,1,1.0
26771,gardener<gardener@tensorflow,1,1.0
26772,gardening,4,0.8
26773,gareth,1,0.0
26774,gari,2,0.5
26775,garland,1,1.0
26776,gary,1,0.0
26777,gas,1,1.0
26778,gasprice,1,0.0
26779,gate,4,0.125
26780,"gate,",1,1.0
26781,"gatefield,",1,0.0
26782,gates,1,1.0
26783,gateway,6,1.0
26784,gateways,2,1.0
26785,"gateways,",1,1.0
26786,gather,6,0.125
26787,gatherallsubstitutions(),1,1.0
26788,gathered,3,0.333333333333
26789,gathering,1,0.0
26790,gathers,1,1.0
26791,gatk4,1,1.0
26792,gatling,1,1.0
26793,gatorsmile,4,0.666666666667
26794,gatsby,5,1.0
26795,gatsby@2,1,1.0
26796,gatsbyjs,1,1.0
26797,gauge,1,0.0
26798,"gauge,",1,1.0
26799,gave,5,0.8
26800,gazagnaire,1,1.0
26801,gazelle,2,0.5
26802,gazetteer,1,0.0
26803,gb,4,0.888888888889
26804,"gb,",1,1.0
26805,gb10151,1,0.0
26806,gblues,1,0.0
26807,gbuffer,1,1.0
26808,gc,23,0.472727272727
26809,gc),2,0.5
26810,"gc,",3,0.5
26811,gcable,1,1.0
26812,gcalign,1,1.0
26813,gcaligned,1,1.0
26814,gcaligned],1,1.0
26815,gcalignment,1,1.0
26816,gcc,23,0.542857142857
26817,gcc),1,1.0
26818,"gcc,",2,1.0
26819,gcc’s,1,1.0
26820,gcd,1,0.0
26821,gce,12,0.5
26822,gclherror,1,0.0
26823,gcloud,1,1.0
26824,gcmarkbits,1,1.0
26825,gcode,2,0.5
26826,gconf,1,0.0
26827,gconf),1,1.0
26828,gcov,1,0.0
26829,gcp,2,0.5
26830,gcpro,1,0.0
26831,gcpro1,1,0.0
26832,gcpro],1,0.0
26833,gcpros,1,1.0
26834,gcr,1,1.0
26835,gcs,1,1.0
26836,gcs),1,0.0
26837,gctypebits,1,1.0
26838,gctypebits),2,0.75
26839,"gctypebits,",1,1.0
26840,gc’,1,0.0
26841,gdatetime,1,0.0
26842,gdb,11,0.904109589041
26843,gdb),1,1.0
26844,gdbinit,8,0.769230769231
26845,gdbmi,1,1.0
26846,gdi,2,1.0
26847,gdirectorymonitor,1,1.0
26848,gdk,1,0.0
26849,gdkcolormap,1,0.0
26850,gdkpixmap,1,0.0
26851,"gdkpixmaps,",1,0.0
26852,gdpelican,1,0.0
26853,gdpr,1,1.0
26854,gds,2,1.0
26855,gdy,1,1.0
26856,ge),1,1.0
26857,"ge,",1,1.0
26858,gear,2,0.5
26859,gearing,1,0.0
26860,geb,2,0.25
26861,gebai,1,0.0
26862,gecko,5,0.333333333333
26863,geckodriver,1,1.0
26864,geirst,3,0.4
26865,gem,25,0.653846153846
26866,gemma,1,1.0
26867,gemmlowp,1,1.0
26868,gems,1,0.0
26869,gen,18,0.481481481481
26870,genasm,1,0.0
26871,gencategorization,1,0.0
26872,genclosure,1,1.0
26873,gendispatch,1,0.0
26874,gene,4,0.75
26875,genealogy,1,1.0
26876,genealogytest,1,1.0
26877,genenotebook,1,1.0
26878,geneproduct,1,1.0
26879,geneproductcontroller,1,1.0
26880,geneproductcontrollerit,1,1.0
26881,general,81,0.56043956044
26882,general),1,0.0
26883,"general,",3,1.0
26884,generalised,2,0.5
26885,generalises,1,1.0
26886,generality,1,1.0
26887,generalize,9,0.666666666667
26888,generalized,6,1.0
26889,generalizer,1,0.0
26890,generalizer),1,0.0
26891,generalizers),2,0.5
26892,generalizes,1,1.0
26893,generalizing,1,1.0
26894,generally,14,0.5625
26895,"generally,",1,0.0
26896,generalpage,1,0.0
26897,generalpredicates(),1,1.0
26898,generalpredicatesevictpod(),1,1.0
26899,generalpredicatesnotevictpod(),1,1.0
26900,generate,72,0.6875
26901,generate(),2,0.2
26902,generate),1,0.5
26903,generateandsetnewsecret,1,1.0
26904,generated,73,0.617647058824
26905,generated`,1,0.0
26906,generatedeconstructmethod,1,1.0
26907,generateentityembedded,1,1.0
26908,generatenewsecret,1,1.0
26909,generatepackedencryptedkeywithsecretkey,1,1.0
26910,generaterectoroverviewcommand,1,1.0
26911,generates,13,0.714285714286
26912,generating,31,0.638888888889
26913,generation,68,0.511111111111
26914,"generation,",3,0.666666666667
26915,generations,2,0.5
26916,generator,22,0.756756756757
26917,"generator,",1,1.0
26918,generator`,1,1.0
26919,generators,10,0.852941176471
26920,"generators,",1,0.0
26921,generatortype,1,1.0
26922,generic,142,0.596412556054
26923,generic(shiro,1,1.0
26924,generic),2,0.5
26925,"generic,",2,1.0
26926,genericadmissionwebhook,1,1.0
26927,generically,1,0.0
26928,genericapiserver,6,0.5
26929,genericcodeeditor,1,0.0
26930,genericcontext,1,1.0
26931,genericdata,1,0.0
26932,genericenvironment,2,0.5
26933,"genericenvironment,",1,1.0
26934,genericize,1,0.0
26935,"genericparamlist,",1,0.0
26936,genericparamlists,1,0.0
26937,genericrelatioship,1,1.0
26938,generics,13,0.333333333333
26939,genericscheduler,1,1.0
26940,"genericsig,",1,1.0
26941,genericsignature,3,0.666666666667
26942,genericspecializer,2,0.8
26943,"genericspecializer,",1,1.0
26944,generictypeparamdecls,1,0.0
26945,generictypeparamtype,1,0.0
26946,generictyperesolver,1,0.0
26947,generifying,1,0.0
26948,genesis,8,0.294117647059
26949,genesiscertificates,1,0.0
26950,"genesiscoredata,",1,0.0
26951,genesisdevkeypairs,1,0.0
26952,genesisdevpublickeys,1,0.0
26953,genesisdevsecretkeys,1,0.0
26954,genesisdevvsskeypairs,1,0.0
26955,genesiskeypairs,1,0.0
26956,genesispublickeys,1,0.0
26957,genesissecretkeys,1,0.0
26958,genesisutxo,1,0.0
26959,genesisvsskeypairs,1,0.0
26960,genfromblockchainpickingaccounts,1,0.0
26961,gengo,1,1.0
26962,"genlist,",1,0.0
26963,genome,2,1.0
26964,genomepy,1,1.0
26965,genomes,1,1.0
26966,genomics,1,0.0
26967,genotype,1,0.0
26968,genproto,1,1.0
26969,genprotocol,1,0.0
26970,genrator,1,1.0
26971,genres,1,1.0
26972,genrule`,2,0.5
26973,gensym,1,0.0
26974,gensym),1,1.0
26975,gensyms,1,1.0
26976,gensystemtap,1,1.0
26977,genva,1,1.0
26978,geo,4,0.0
26979,geocoder,1,1.0
26980,geoip,1,1.0
26981,geojson,3,1.0
26982,geolocation,2,0.0
26983,geometric,1,1.0
26984,"geometries,",1,1.0
26985,geometry,11,0.375
26986,geometry),3,0.333333333333
26987,"geometry,",2,0.5
26988,geometryvisualizer,1,1.0
26989,geomid,1,0.0
26990,georgi,4,0.5
26991,georgiev,1,1.0
26992,geotest,1,1.0
26993,gep,3,0.0
26994,gepraw,1,0.0
26995,geps,1,0.0
26996,german,1,0.0
26997,"germany,",1,1.0
26998,gerrit,21,0.5
26999,gerrormodule,1,0.0
27000,gesture,1,1.0
27001,get,416,0.589371980676
27002,get(),6,0.833333333333
27003,"get({},",1,1.0
27004,get),2,0.5
27005,"get,",2,0.666666666667
27006,get`,1,0.0
27007,getabstractcc,1,1.0
27008,getaccessibility(),1,1.0
27009,getaccountassetslocal,1,0.0
27010,getaccountdestination,1,0.0
27011,"getaccount{pubkey,address}",1,0.0
27012,getaction(),1,0.0
27013,getactiveproject(),1,0.0
27014,getactivetab,1,0.0
27015,getadsrequest,1,1.0
27016,getalertcontent,1,0.0
27017,"getalldependenttypes(),",1,0.0
27018,getalldevices,1,0.0
27019,getallfiles,1,1.0
27020,"getallinputs,",1,1.0
27021,"getall{dependenttypes,archetypes}",1,1.0
27022,getanalysisresultasync,1,1.0
27023,getanalyzercompilationdiagnosticsasync),1,1.0
27024,getanalyzerdiagnosticsasync,1,1.0
27025,getanalyzersemanticdiagnosticsasync,1,1.0
27026,getanddostuff,1,0.0
27027,getapikey,1,1.0
27028,getapilevel(),1,0.0
27029,getapprequest,1,0.0
27030,getas<funcexpr>()),1,1.0
27031,getascanonicalgenericsignature,1,1.0
27032,getasxxx,1,1.0
27033,getattr,1,1.0
27034,getattributesbag,1,1.0
27035,getautoconfigstatus,1,1.0
27036,getaxes(),1,0.0
27037,getbackuppassphrase,1,0.0
27038,getbalance,1,1.0
27039,getbanner,1,0.0
27040,"getbanner,",1,0.0
27041,getbasename()`,1,0.0
27042,getbaseurl,1,1.0
27043,getbodyresulttypeloc(),1,0.0
27044,getbool,1,1.0
27045,getbooleanproperty),1,0.0
27046,getbufferidentifierforloc,1,0.0
27047,getbycaseid,1,0.0
27048,getcandidatemembers,1,1.0
27049,getcandidateslaveofbinlogservertopology(),1,1.0
27050,getcanonicalmanglingsignature(),1,0.0
27051,getcanonicalname(),1,1.0
27052,getcanonicalpath(),1,1.0
27053,getcanonicalpath),1,1.0
27054,getcanonicaltype(),1,0.0
27055,"getcc,",1,1.0
27056,getchainname,1,0.0
27057,getchild,1,0.0
27058,getchildornull,1,0.0
27059,getclass`,1,1.0
27060,getcompiler,1,0.0
27061,getcompilernode(),1,0.0
27062,getcompilertype(),1,0.0
27063,getconfig,1,1.0
27064,getconfig(),1,1.0
27065,getconnection,1,0.0
27066,getconsolecp,1,1.0
27067,getcontentlanguages,1,1.0
27068,getcontext,1,1.0
27069,getconvention,1,1.0
27070,getcurrenlyloggedinuser,1,1.0
27071,getcurrentblock,1,1.0
27072,getcurrentcunit,1,1.0
27073,getcurrentviewport,1,0.0
27074,getdatavalue,1,0.0
27075,getdate,1,1.0
27076,getdeclaredtype(),1,0.0
27077,getdefaults,1,0.0
27078,getdeprecatedcomponents,1,0.0
27079,getdirectory,1,0.0
27080,getdirectvalues(),1,1.0
27081,getdockerversion(),1,0.0
27082,getdocument,1,1.0
27083,getdomainname),1,0.0
27084,"getdomainname,",1,0.0
27085,getdtablesize,1,1.0
27086,getdynamictransition,1,1.0
27087,geteffectiveaccess,1,0.0
27088,geteffectiveaccess(),1,1.0
27089,getenv,2,0.5
27090,getenv),1,0.0
27091,geterrormessages,1,0.0
27092,"geteuid,",1,0.0
27093,getfanart,1,0.0
27094,getfield,1,0.0
27095,getfieldtype,1,0.5
27096,getfieldtype(),1,1.0
27097,getfieldvaluefromdata()`,1,1.0
27098,getfileattributes,1,1.0
27099,getfileblockmap,1,1.0
27100,getfiledetails,1,1.0
27101,getfilelocation,1,1.0
27102,getfilename,1,0.0
27103,getfilename),1,0.0
27104,getfilessize,1,1.0
27105,getfileuuid,1,1.0
27106,getfirstdecl(),1,1.0
27107,getfirstpairelt(…),1,1.0
27108,getfixedpacking,1,0.0
27109,getfixedtyperecursive(),1,0.0
27110,getflaresmode(),1,1.0
27111,getforceleftmenu,1,1.0
27112,getformalaccess(),1,1.0
27113,getformalaccessscope,1,1.0
27114,"getfunctioncc,",1,1.0
27115,getgeneratedidsforupsert(),1,0.0
27116,getgenericmetadata*(),1,0.0
27117,getgenericsignature(),1,0.0
27118,getgenericwitnesstable,1,0.0
27119,getgenericwitnesstable(),1,1.0
27120,getgroups,1,1.0
27121,getgroupsforuser,1,1.0
27122,geth,1,0.0
27123,gethashcode,1,1.0
27124,getheight()`,1,1.0
27125,gethelperparams,1,1.0
27126,gethostbyname,1,1.0
27127,gethostconfiguration(),1,1.0
27128,gethubserverconfig(),1,1.0
27129,getindexericon,1,0.0
27130,getindexers,1,0.0
27131,getinputmask,1,0.0
27132,getinputtensorfromvariable,1,1.0
27133,getinstalledlanguages,1,1.0
27134,getint(0)),1,1.0
27135,getint(colidx)```,1,1.0
27136,getint(rdd,1,1.0
27137,getint(rowidx)```,1,1.0
27138,getintent,1,1.0
27139,getinterviewinvitestatistics(),1,0.0
27140,"getintproperty,",1,0.0
27141,getisnull(rdd,1,1.0
27142,getitem,1,0.0
27143,getitem(),1,1.0
27144,getjid(),1,0.0
27145,getkeycode,1,0.0
27146,getkid,1,0.0
27147,getload(),1,1.0
27148,"getloc(),",1,0.0
27149,getlocstart(),1,0.0
27150,getlogger,1,1.0
27151,getlogger(),1,1.0
27152,"getlongproperty,",1,0.0
27153,getlower(),1,1.0
27154,getmainworkspace(),1,1.0
27155,getmangledname,1,1.0
27156,"getmangledtypename(),",1,0.0
27157,getmappings,1,1.0
27158,getmaxvols,1,0.0
27159,getmembers,1,1.0
27160,getmemorybehavior(),1,0.0
27161,getmessage,1,0.0
27162,getmessages,1,0.0
27163,getmethodselfinstancetype(…),1,1.0
27164,getmethodselftype,1,0.0
27165,getmobilenotice,1,0.0
27166,"getmobilenotice),",1,0.0
27167,getmodifiers,1,0.0
27168,getmostuptodateactivebinlogserver(),1,1.0
27169,getname,2,0.5
27170,getname(),1,0.0
27171,getname()`,1,0.0
27172,getnameinfo,1,1.0
27173,getnameinfo(),1,1.0
27174,getnameoflocation,1,1.0
27175,getnetworkicon,1,0.0
27176,getnewfilelocation,1,1.0
27177,getnexttask,1,1.0
27178,getnumbodyparameters(),1,1.0
27179,getobject,1,0.0
27180,getold(),1,1.0
27181,getonlinetables,1,1.0
27182,getoperationoption,1,0.0
27183,getoperationoptionstype,1,0.0
27184,getoperatorlist(),1,1.0
27185,getopt,1,1.0
27186,getoptionalobjecttype,1,1.0
27187,getoptionalobjecttype(),1,1.0
27188,getoptions(),1,1.0
27189,getorcreate,1,0.0
27190,getorcreatefunction(),1,1.0
27191,getosrandom,1,0.0
27192,getoutputfilenamesfromcommandlineorfilelist,2,0.666666666667
27193,getowner,1,0.0
27194,getowner(),1,0.0
27195,getpackageidentifier(),1,0.0
27196,getpackagename(),1,0.0
27197,getpackagesettings,2,1.0
27198,getpackagesettingswith,1,1.0
27199,getpackagesettingswithoptions,1,1.0
27200,getpageclasses,1,1.0
27201,getpaperkeypassphrase,1,0.0
27202,getparamnames,1,1.0
27203,getparams,1,0.0
27204,getparams()`,1,0.0
27205,getparent,1,0.0
27206,getparentmodule(),1,0.0
27207,getpassphrasestreamstored,1,0.0
27208,getpassword,1,1.0
27209,getpathname(),1,0.0
27210,getpaymentattemptforinvoiceid,1,0.0
27211,getpaymentattemptsforinvoiceid,1,0.0
27212,getpid),1,0.0
27213,getpixelatx,1,0.0
27214,getpodportmappings,1,0.0
27215,getposter,1,0.0
27216,getposts,1,0.0
27217,getpoststat,1,0.0
27218,getproject,1,1.0
27219,getproject(,1,0.0
27220,getprojectorganisationchanges(),1,0.0
27221,getprojectorganisationfinancechanges,1,0.0
27222,getprop,1,1.0
27223,getpropt,1,0.0
27224,"getpropt,",1,0.0
27225,getprotocolsubstitutions(),1,1.0
27226,getprotocolversion,1,1.0
27227,getqualities,1,0.0
27228,getquality,1,0.0
27229,getqualitystrings,1,0.0
27230,getqueryparam`,1,1.0
27231,getquota,1,1.0
27232,getrandom,1,0.0
27233,getrecmapsize,1,1.0
27234,getrecordcount,1,1.0
27235,getreference,1,1.0
27236,getreferencedata,1,1.0
27237,getres,1,0.0
27238,getres],1,0.0
27239,getresname(),1,0.0
27240,getresourceid(),1,0.0
27241,getresourceindex(),1,0.0
27242,getrgb,1,1.0
27243,getroomsofuser,1,1.0
27244,getrootdirs,1,0.0
27245,getroots(),1,1.0
27246,getroutename()`,1,1.0
27247,getrow(rdd,1,1.0
27248,gets,48,0.555555555556
27249,getselftypeofcontext(),1,0.0
27250,getsellershopid,1,1.0
27251,getsender(),1,1.0
27252,getserializedclass,1,1.0
27253,getserviceenvironmentvariables,1,0.0
27254,getsetmethodnormalizertest,1,0.0
27255,getsharedcaseblockdest(),1,1.0
27256,getshopcurrency,1,1.0
27257,getshopid,1,1.0
27258,getshopname(),1,1.0
27259,getshopsettings,2,1.0
27260,getshopswithroles,1,1.0
27261,"getshopswithroles`,",1,1.0
27262,getshortcircuitconnection,1,0.0
27263,getshowbyid,1,0.0
27264,getshowbyname,1,0.0
27265,getsigningservicenames,1,0.0
27266,getslug,2,0.666666666667
27267,"getsockopt,",1,0.0
27268,getspaxel,1,1.0
27269,getspecific(),1,1.0
27270,getspendheight,1,0.0
27271,getstartloc(),1,0.0
27272,getstate,2,0.5
27273,getstaticwaterheight()`,1,1.0
27274,getstream,2,0.5
27275,getsubscribedevents(),1,1.0
27276,getsubstitutionmap(),1,0.0
27277,getsuccessobjectorthrowexception(),1,0.0
27278,getsuccindex(),1,1.0
27279,getsummary,1,1.0
27280,"getsuperclass(),",1,1.0
27281,gettailaddr,1,0.0
27282,gettax,1,1.0
27283,gettaxcode,1,1.0
27284,gettaxcodes,1,1.0
27285,gettemppath`,1,0.0
27286,getter,14,0.5625
27287,getters,7,0.666666666667
27288,gettests,1,1.0
27289,gettext,3,0.5
27290,gettext(),1,0.0
27291,gettextutils,1,1.0
27292,"gettextutils,",1,1.0
27293,gettgtatoms,1,1.0
27294,gettgtatoms(),1,1.0
27295,gettime,2,1.0
27296,gettimeofday,1,1.0
27297,gettimeofday),1,0.0
27298,gettimespec(),1,1.0
27299,getting,65,0.608108108108
27300,"getting,",1,1.0
27301,gettotalweight,1,0.0
27302,gettransaction,1,1.0
27303,gettransformedrowmetadata(),1,0.0
27304,gettupleelement,1,1.0
27305,gettype,1,1.0
27306,gettype(),2,1.0
27307,gettypeatpropdeclnode,1,1.0
27308,gettypeid,1,1.0
27309,gettypeofdeclreference(…),1,1.0
27310,gettyperef(),1,0.0
27311,gettypewitnessbyname(),1,1.0
27312,getunverifiedconv,1,0.0
27313,getupdates,1,0.0
27314,getupsertedids(),1,0.0
27315,geture,1,0.0
27316,getuseravatarcolor()`,1,0.0
27317,getusescope,1,1.0
27318,getutcnow(),1,0.0
27319,getutf8(),1,0.0
27320,getvaluein,1,1.0
27321,getvaluein(),1,1.0
27322,getvaluein(tx),1,1.0
27323,getvariantquantity,1,1.0
27324,getviewport,1,0.0
27325,getvirtaddrforid,1,1.0
27326,getweeksarray,1,1.0
27327,getwork(),1,0.0
27328,getxmldesc,1,1.0
27329,getyaml,1,0.0
27330,"get{borrowedvalue,originalvalue}",1,1.0
27331,"get{memory,releasing}behavior()",1,0.0
27332,"get{src,dest}",1,1.0
27333,gevent,1,1.0
27334,gfamdirectorymonitor,1,1.0
27335,gffcompare,1,1.0
27336,gfile,1,1.0
27337,gfileinputstream,1,0.0
27338,gfilemonitor,1,1.0
27339,gfilenotify,3,0.333333333333
27340,gfileoutputstream,1,0.0
27341,gflags,1,1.0
27342,gfm,4,0.6
27343,gfx,3,0.666666666667
27344,gfyoung,1,0.0
27345,ggbiplot,1,1.0
27346,ggbiplot),1,1.0
27347,ggoooaaall,1,0.0
27348,gh,15,0.588235294118
27349,gh3482,1,1.0
27350,gh4604,1,1.0
27351,"gh4604,",1,1.0
27352,gh5436,1,0.0
27353,gh5963,1,0.0
27354,gh8813,1,0.0
27355,ghc,2,1.0
27356,ghci,1,1.0
27357,ghetto,1,0.0
27358,ghiscoding,1,0.0
27359,ghodss,1,0.0
27360,ghosts,1,1.0
27361,ghz,4,0.75
27362,gi,2,1.0
27363,giac,1,1.0
27364,giant,3,0.666666666667
27365,giconfig,1,0.0
27366,gid,7,0.357142857143
27367,gid),2,0.2
27368,"gid,",3,0.125
27369,gif,4,0.625
27370,gif),1,0.0
27371,giflib,1,0.0
27372,gifs,1,0.0
27373,gift,1,1.0
27374,ginkgo,5,0.555555555556
27375,ginotifydirectorymonitor,1,1.0
27376,gio,2,0.5
27377,gist,5,0.4
27378,git,251,0.589442815249
27379,git*,1,1.0
27380,"git,",1,0.0
27381,gitaly,14,0.352941176471
27382,gitaly#1051,1,1.0
27383,gitcmds,1,1.0
27384,gitcola,1,0.0
27385,gitea,1,0.0
27386,github,249,0.63023255814
27387,github(vqv,1,1.0
27388,github<noreply@github,1,1.0
27389,github@outlook,1,1.0
27390,githubauthbackend,1,0.0
27391,githubbackend,1,0.0
27392,githubcontroller#new,1,1.0
27393,githubimport,2,0.5
27394,githubusercontent,4,0.666666666667
27395,gitian,2,0.5
27396,gitignore,18,0.681818181818
27397,gitilescommit,1,1.0
27398,gitinfo,1,1.0
27399,gitlab,100,0.444976076555
27400,"gitlab,",1,0.0
27401,gitlabhq,5,0.714285714286
27402,gitmergebot,1,1.0
27403,gitmodules,1,1.0
27404,gitosis,1,1.0
27405,gitusers,1,0.0
27406,give,57,0.714285714286
27407,given,62,0.557142857143
27408,gives,15,0.4
27409,giving,11,0.6875
27410,gj0x,1,0.0
27411,gjoranv,1,0.0
27412,gke,2,1.0
27413,gke+trusty,1,0.0
27414,gl,13,0.444444444444
27415,"glacialspike,",1,0.0
27416,glamor@2,1,1.0
27417,glance,2,0.666666666667
27418,glass,1,0.0
27419,glasses,2,0.5
27420,glauber,1,0.0
27421,glbinding,1,0.0
27422,glcompressedteximage2d,1,0.0
27423,glennw,5,0.6
27424,"glennw,kvark",1,0.0
27425,glfw,1,0.0
27426,glib,13,0.181818181818
27427,"glib,",1,0.0
27428,glibc,3,0.666666666667
27429,glidera,1,1.0
27430,glimmer,1,1.0
27431,glist,1,1.0
27432,glisten,1,0.0
27433,glitch,3,1.0
27434,glitches,2,0.0
27435,glm,1,1.0
27436,glob,2,1.0
27437,global,105,0.595375722543
27438,global$$,1,1.0
27439,global),1,0.0
27440,"global,",2,0.5
27441,globalconf,1,0.0
27442,globalized,1,0.0
27443,globalloadforwarding,1,0.0
27444,globally,7,0.7
27445,globalredundantloadelimination,1,0.0
27446,globals,21,0.722222222222
27447,globals),5,0.375
27448,globalsearchfragment,1,1.0
27449,globalsettings,1,0.0
27450,globalstatemanager,1,1.0
27451,globaltypeinfo,1,1.0
27452,"globaltypeinfo,",1,1.0
27453,"globaltypeinfocollector,",1,0.0
27454,globe,1,1.0
27455,globus,1,1.0
27456,glocaldirectorymonitor,1,1.0
27457,glocalfile,1,1.0
27458,glog,3,1.0
27459,glossary,1,1.0
27460,glossed,1,0.0
27461,"glotpress,",1,1.0
27462,glr,1,1.0
27463,glsl,7,0.75
27464,glsl),1,1.0
27465,glslnamespace,1,1.0
27466,gltf2,1,0.0
27467,gltf2loader,1,0.0
27468,gltfexporter,1,1.0
27469,gltfloader,2,0.5
27470,gluecode,1,0.0
27471,gluster,1,0.0
27472,glusterfs,1,0.0
27473,"glusterfs),",1,1.0
27474,glyph,26,0.663157894737
27475,glyph),6,0.809523809524
27476,"glyph,",4,0.666666666667
27477,glyphextensions,1,1.0
27478,glyphkey,1,1.0
27479,glyphless,2,0.6
27480,glyphs,11,0.833333333333
27481,glyphs),5,0.7
27482,"glyphs,",8,0.625
27483,gmain,1,0.0
27484,gmake,1,1.0
27485,gmalloc,4,0.833333333333
27486,gmane),1,1.0
27487,gmap,2,1.0
27488,gmemoryoutputstream,1,1.0
27489,gmf,1,1.0
27490,gmfcomputer,1,1.0
27491,gmfgetter,1,1.0
27492,gmfs,1,1.0
27493,gmm,1,1.0
27494,gmock,1,1.0
27495,gmp,1,1.0
27496,gmtime,1,0.0
27497,"gmtime,",1,0.0
27498,gmtoff,1,0.0
27499,gmtoff),1,0.0
27500,gna,9,0.3
27501,gnies,1,1.0
27502,gnome,5,0.6
27503,gnu,40,0.463768115942
27504,gnuc,3,1.0
27505,gnuish,1,0.0
27506,gnulib,17,0.388059701493
27507,"gnulib,",3,0.0
27508,gnumakefile,1,0.0
27509,"gnumakefile,",1,0.0
27510,gnuplot,1,0.0
27511,gnus,32,0.596
27512,gnustep,3,0.0
27513,"gnustep,",1,0.0
27514,gnustep],1,0.0
27515,gnutls,16,0.742424242424
27516,go,93,0.56
27517,go(“routename”),1,1.0
27518,go),2,0.0
27519,"go,",2,0.333333333333
27520,go32,1,0.0
27521,go`,3,1.0
27522,"go`,",1,1.0
27523,goa,1,1.0
27524,goal,16,0.892857142857
27525,"goal,",1,1.0
27526,goalrunner,1,1.0
27527,goals,3,0.666666666667
27528,goat,1,1.0
27529,goatools,1,1.0
27530,gobindata,1,1.0
27531,"gobindata,",1,1.0
27532,gobject,7,0.35
27533,goc,1,0.0
27534,gocd,1,1.0
27535,gocnotifier,1,0.0
27536,godep,2,0.0
27537,godeps,1,0.0
27538,godoc,1,0.0
27539,godtossing,1,0.0
27540,goes,16,0.5
27541,gogo,1,1.0
27542,goimports,1,1.0
27543,going,58,0.460317460317
27544,going`,1,1.0
27545,gol,5,0.2
27546,golang,2,0.8
27547,golangci,1,1.0
27548,gold,1,1.0
27549,"gold,",1,1.0
27550,golden,2,1.0
27551,goldenlayout,1,0.0
27552,goldstein,1,0.0
27553,goleft,1,1.0
27554,golint,2,1.0
27555,gollum,2,0.666666666667
27556,gollumtagsfilter,1,1.0
27557,gollumtagspipeline,1,1.0
27558,gondo,1,1.0
27559,gone,11,0.461538461538
27560,"gone,",2,1.0
27561,goober),1,1.0
27562,good,42,0.555555555556
27563,good(x,1,0.0
27564,"good,",3,0.666666666667
27565,goodies,2,0.5
27566,goodness,2,0.0
27567,goog,2,0.0
27568,google,45,0.620689655172
27569,"google,",1,0.0
27570,googlesource,3,0.25
27571,goooood,1,0.0
27572,gopath,2,0.5
27573,goption,1,0.0
27574,goreleaser,1,1.0
27575,goroutine,3,0.666666666667
27576,gorski,3,1.0
27577,gossip,2,0.0
27578,got,36,0.631578947368
27579,goto,11,0.3
27580,gotonextstep,1,1.0
27581,gotten,4,0.5
27582,gottesmm,2,0.0
27583,gov,3,1.0
27584,"gov,",1,1.0
27585,govendor,3,0.833333333333
27586,govready,1,0.0
27587,gowthamshanmugam,1,0.0
27588,goyal,1,0.0
27589,gp,2,1.0
27590,"gp,",1,1.0
27591,gpb,1,1.0
27592,gpca,1,1.0
27593,gpfs,1,1.0
27594,gpg,2,0.666666666667
27595,gpio,4,0.25
27596,gpio),1,1.0
27597,gpios,2,0.0
27598,gpl,3,0.333333333333
27599,gpm,3,1.0
27600,gpm],1,1.0
27601,gpoll,1,0.0
27602,gpr,1,1.0
27603,gpr++,1,1.0
27604,gprpp,1,1.0
27605,gps,1,1.0
27606,gpu,9,0.714285714286
27607,"gpu,",2,0.5
27608,gpus,1,1.0
27609,gpus(),1,1.0
27610,gpuvendor,1,1.0
27611,gr,2,1.0
27612,gra,1,1.0
27613,grab,3,1.0
27614,grabbing,2,1.0
27615,graber,4,0.25
27616,"grabmouse,",1,0.0
27617,graceful,3,0.666666666667
27618,gracefull,1,1.0
27619,gracefully,6,0.666666666667
27620,grad(),1,1.0
27621,grade,3,0.75
27622,gradebook,1,0.0
27623,grades,3,1.0
27624,gradient,4,0.625
27625,gradient()`,1,1.0
27626,gradients,2,1.0
27627,"gradientsdebugger),",1,1.0
27628,gradle,6,0.6
27629,gradlew,1,0.0
27630,gradlew+android,1,0.0
27631,gradually,2,0.333333333333
27632,graduations,1,1.0
27633,graeme,1,0.0
27634,graf,4,0.25
27635,grain,1,1.0
27636,grained,7,0.375
27637,grakn,7,0.851851851852
27638,graknconfigkey,1,1.0
27639,graknengineserverexception,1,1.0
27640,graknenginestarttest,1,1.0
27641,graknmatchers,1,1.0
27642,graknstatestorage,1,0.0
27643,grakntestsetup,1,0.0
27644,grammar,15,0.423076923077
27645,grammar),1,1.0
27646,grammars,2,0.222222222222
27647,"grammars,",1,0.0
27648,grammatical,1,0.0
27649,granbbing,1,1.0
27650,grand,4,0.75
27651,grant,5,0.333333333333
27652,granted,1,1.0
27653,grants,2,1.0
27654,granular,2,0.666666666667
